,COD_PERIODO,COD_PAIS,TARGET,ALCANCE,ESTRUCTURA_VENTA,COD_SUBESTRATEGIA,DES_SUBESTRATEGIA,COD_CUC,COD_UNIDAD_NEGOCIO,DES_UNIDAD_NEGOCIO,COD_MARCA,DES_MARCA,DES_CLASE,COD_CATEGORIA,DES_CATEGORIA,COD_TIPOSOLO,DES_TIPOSOLO,ES_EMPAQUE,ES_MUESTRA,DES_CUC,PRECIO_NORMAL,PRECIO_OFERTA,FACTOR_REPETICION,REAL_VENTA_NETA_MONEDA_LOCAL,OFFER_UNIT_DSCT,OFFER_DSCT,PUP,DESLINEA,DESSUBCATEGORIA,DESESTATUS,ANIOCAMPANAINTRO
16759,202217,PE,CONSULTORA,MASIVO,1395_1445_350764_350764,2,SET,P0280083000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,LB LABIAL ROUGE L'INTEN LIQ 7G,54.0,17.45,1.0,1922.7,0.676852,0.657843,0.000918,EFFET PARFAIT,PARA LABIOS,INACTIVO,202112.0
16760,202308,PE,CONSULTORA,MASIVO,3684_3841_3680_3680,3,SET,P0260059001,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,14,CORRECTORES,0,0,LB CORRECTOR DUO CORRECT 5G,54.0,23.9,1.0,2349.01,0.557407,0.626316,0.000847,L'BEL,PARA ROSTRO,ACTIVO,202410.0
16772,202303,PE,CONSULTORA,MASIVO,1221_1325_370158_370158,999,VOLUMEN,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,165.0,39.98,5.0,9012.16,0.757697,0.726164,0.001973,MITHYKA,DAMAS,Inactivo,
16774,202206,PE,CONSULTORA,MASIVO,2416_2552_294197_294197,3,SET,200094947,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB BIO RESIST NUTRITIVA 50G,150.0,49.9,1.0,1099.54,0.667333,0.703017,0.000201,BIO RESIST,PARA ROSTRO,DUAL PLANNING,202005.0
16776,202316,PE,CONSULTORA,MASIVO,1273_1397_26717_26717,999,VOLUMEN,200107825,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,LB EXPERTÉ AC NUTRICI 200 ML,46.0,19.9,1.0,1450.02,0.567391,0.567391,0.000608,EXPERTÉ,ACONDICIONADORES,ACTIVO,202302.0
16780,202218,PE,CONSULTORA,MASIVO,1304_1517_355842_355842,2,SET,200090121,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB LIVE INTENSE MINI 10ML,58.0,21.72,1.0,2761.43,0.625517,0.638462,0.00109,LIVE ADVENTURE,CABALLEROS,ACTIVO,202114.0
16783,202215,PE,CONSULTORA,MASIVO,1219_1324_338745_338745,999,VOLUMEN,P0261050000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,91,POLVOS,0,0,LB POLVOS DIVINE DORADO 10G,110.0,38.45,2.0,35091.07,0.650455,0.655157,0.007882,L'BEL,PARA ROSTRO,INACTIVO,201401.0
16784,202306,PE,CONSULTORA,MASIVO,3980_4935_389100_389100,999,VOLUMEN,200103962,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,LB BOTAN CUERP MACA V2 400ML,88.0,28.11,2.0,238.2,0.680568,0.673308,7.4e-05,BOTANOLOGY,CUERPO,ACTIVO,202101.0
16787,202211,PE,CONSULTORA,MASIVO,3015_3133_318839_318839,3,SET,200080229,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB LIGNE EXPERTE ELIXIR 90ML,84.0,22.76,1.0,1253.85,0.729048,0.714476,0.000493,LIGNE EXPERTE,TRATAMIENTO CAPILAR,ACTIVO,201401.0
16789,202307,PE,CONSULTORA,MASIVO,3482_3643_393494_393494,2,SET,200080229,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB LIGNE EXPERTE ELIXIR 90ML,88.0,30.78,1.0,104.32,0.650227,0.665845,2.9e-05,LIGNE EXPERTE,TRATAMIENTO CAPILAR,ACTIVO,201401.0
16792,202207,PE,CONSULTORA,MASIVO,2763_2868_299187_299187,2,SET,P0602103729,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,394,NECESER,0,0,,75.0,36.0,1.0,15346.52,0.52,0.632468,0.003837,,,,
16799,202307,PE,CONSULTORA,MASIVO,3584_3745_393591_393591,1,INDIVIDUAL,200050981,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,LB MITHYKA LOC PERF 160ML,82.0,33.6,1.0,113.89,0.590244,0.590244,2.9e-05,MITHYKA,CUERPO,INACTIVO,201401.0
16806,202218,PE,CONSULTORA,MASIVO,1308_1521_355846_355846,2,SET,P0602155136,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.713245,0.001889,,,,
16809,202309,PE,CONSULTORA,MASIVO,1004_1063_401510_401510,1,INDIVIDUAL,210097030,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB BOTAN JAB BARRA 3UN,24.0,14.9,1.0,20850.13,0.379167,0.379167,0.012634,BOTANOLOGY,JABONES,ACTIVO,202015.0
16812,202316,PE,CONSULTORA,MASIVO,1261_1356_26662_26662,999,VOLUMEN,200101369,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA ELIXIR PARFUM 50 ML,176.0,49.98,2.0,4659.06,0.716023,0.743955,0.000778,MITHYKA ELIXIR,DAMAS,ACTIVO,202107.0
16814,202305,PE,CONSULTORA,MASIVO,3738_4651_383327_383327,999,VOLUMEN,210097030,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB BOTAN JAB BARRA 3UN,21.0,10.0,1.0,7886.09,0.52381,0.6568,0.006964,BOTANOLOGY,JABONES,ACTIVO,202015.0
16821,202306,PE,CONSULTORA,MASIVO,1211_1638_385220_385220,2,SET,200051088,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,37,LIMPIADORA-DEMAQUILLADORA,0,0,LB ESSENTIAL DEMAQ 45ML,40.0,16.45,1.0,4865.06,0.58875,0.664286,0.002574,ESSENTIAL,PARA ROSTRO,Inactivo,
16823,202217,PE,CONSULTORA,MASIVO,1403_1453_350772_350772,2,SET,200059602,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB CONCENTRE ROSTRO 50G,300.0,83.94,1.0,6971.69,0.7202,0.682045,0.000792,CONCENTRE TOTAL,PARA ROSTRO,A DESCONTINUAR CONGELADO,202305.0
16828,202311,PE,CONSULTORA,MASIVO,1051_1286_6398_6398,999,VOLUMEN,200105335,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB LIVE POLO PARFUM 100 ML,168.0,44.28,4.0,11257.5,0.736429,0.764468,0.002164,LIVE POLO,MASCULINO,ACTIVO,202115.0
16836,202306,PE,CONSULTORA,MASIVO,3965_4914_389077_389077,999,VOLUMEN,200053740,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,999,VARIOS,0,0,LB KIT DE CEJAS Y OJOS 4.4G,98.0,35.3,5.0,149.58,0.639796,0.639796,3.7e-05,L'BEL,PARA OJOS,INACTIVO,201401.0
16837,202403,PE,CONSULTORA,MASIVO,3359_3590_48783_48783,3,SET,200053740,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,999,VARIOS,0,0,LB KIT DE CEJAS Y OJOS 4.4G,102.0,27.26,1.0,739.2,0.732745,0.732738,0.000372,L'BEL,PARA OJOS,INACTIVO,201401.0
16838,202216,PE,CONSULTORA,MASIVO,1189_1322_344330_344330,999,VOLUMEN,200094901,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,25,MASCARA,0,0,LB MASCARA HYPERVOLUME 9G,67.0,31.53,3.0,18835.12,0.529403,0.78265,0.005132,L'BEL,PARA OJOS,A DESCONTINUAR CONGELADO,201905.0
16840,202307,PE,CONSULTORA,MASIVO,3512_3673_393524_393524,2,SET,200104066,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,LB SPA COLL CR MAN LAV 75G,56.0,13.57,1.0,13972.5,0.757679,0.757317,0.008803,SPA COLLECTION,MANOS,LIQUIDACIÓN,202102.0
16841,202211,PE,CONSULTORA,MASIVO,1117_1219_316944_316944,999,VOLUMEN,200082170,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB NOCTURNE 30ML,140.0,35.0,1.0,2521.13,0.75,0.760924,0.000644,NOCTURNE,PARA ROSTRO,ACTIVO,202016.0
16842,202308,PE,CONSULTORA,MASIVO,4198_4877_4819_4819,999,VOLUMEN,200106352,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB SIGNATURE SKY PARF 100ML,191.0,51.56,5.0,436.94,0.730052,0.730052,7.3e-05,SIGNATURE SKY,CABALLEROS,A DESCONTINUAR CONGELADO,202209.0
16850,202312,PE,CONSULTORA,MASIVO,1141_1189_10260_10260,999,VOLUMEN,200109796,10,COSMETICOS,A,LBEL,FRAGANCIAS,12,MUESTRAS COSMETICOS,11,PARFUM,0,0,LB SATIN NUDE PROBADOR 2 ML,1.9,0.88,30.0,87.25,0.536842,0.536842,0.000841,SATIN NUDE,FRAGANCIAS,ACTIVO,202307.0
16851,202218,PE,CONSULTORA,MASIVO,3503_3795_358408_358408,2,SET,210066158,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,232,AEROSOL,0,0,LB DRY EFFECT DESO SPRAY 125ML,38.0,13.0,1.0,7526.15,0.657895,0.657813,0.004961,DRY EFFECT 48,DESODORANTES,INACTIVO,202012.0
16854,202312,PE,CONSULTORA,MASIVO,1048_1091_10154_10154,1,INDIVIDUAL,200042358,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB ID 100ML,146.0,44.9,1.0,21231.9,0.692466,0.692466,0.004117,ID,CABALLEROS,ACTIVO,201513.0
16869,202208,PE,CONSULTORA,MASIVO,1174_1246_301891_301891,2,SET,200106349,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB MAGNOL AMELIE PERF 45ML,156.0,61.9,1.0,4564.02,0.603205,0.626636,0.000654,MAGNOLIA DAMELIE,DAMAS,A DESCONTINUAR CONGELADO,202207.0
16871,202210,PE,CONSULTORA,MASIVO,1146_1235_311708_311708,999,VOLUMEN,200109198,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,40,HUMECTANTES,0,0,LB CONCE TO HIDRAGEL 50G,145.0,61.9,1.0,31948.14,0.573103,0.573103,0.004708,CONCENTRE TOTAL,PARA ROSTRO,ACTIVO,202209.0
16875,202215,PE,CONSULTORA,MASIVO,1166_1202_338608_338608,2,SET,200050984,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB MITHYKA MINI 10ML,56.0,14.07,1.0,13160.12,0.74875,0.728231,0.008058,MITHYKA,DAMAS,Inactivo,
16880,202315,PE,CONSULTORA,MASIVO,2718_3042_24616_24616,3,SET,P0261052003,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,LB LABIAL INFINI ABSOLU 7G,66.0,18.76,1.0,3100.5,0.715758,0.715823,0.001528,L'BEL,PARA LABIOS,A DESCONTINUAR CONGELADO,202312.0
16885,202309,PE,CONSULTORA,MASIVO,1059_1118_401595_401595,2,SET,P0602155160,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.64477,0.00065,,,,
16888,202316,PE,CONSULTORA,MASIVO,1289_1439_26763_26763,999,VOLUMEN,P0602155160,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,11.9,1.18,5.0,25.0,0.90084,0.90084,0.000523,,,,
16891,202218,PE,CONSULTORA,MASIVO,3566_3858_358471_358471,2,SET,P0602155136,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,33,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.743478,0.004082,,,,
16894,202308,PE,CONSULTORA,MASIVO,1429_1525_1376_1376,999,VOLUMEN,200109875,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB SATIN NUDE PERF 50ML,190.0,47.98,2.0,3090.48,0.747474,0.747739,0.000555,SATIN NUDE,DAMAS,ACTIVO,202307.0
16903,202216,PE,CONSULTORA,MASIVO,1188_1315_344321_344321,999,VOLUMEN,200060272,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,LB LIGNE EXP RECONS AC 250ML,42.0,19.9,1.0,826.15,0.52619,0.52619,0.000357,LIGNE EXPERTE,ACONDICIONADORES,INACTIVO,201401.0
16904,202206,PE,CONSULTORA,MASIVO,1290_1371_292788_292788,999,VOLUMEN,200037781,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB SATIN ROUGE 50ML,182.0,35.98,5.0,17836.65,0.802308,0.751648,0.00452,IRRESISTIBLE,DAMAS,Inactivo,
16907,202310,PE,CONSULTORA,MASIVO,1084_1141_406542_406542,999,VOLUMEN,200107822,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,LB EXPERTÉ AC DAÑOS 200 ML,46.0,16.47,4.0,3741.16,0.641957,0.641957,0.001944,EXPERTÉ,ACONDICIONADORES,ACTIVO,202302.0
16915,202311,PE,CONSULTORA,MASIVO,2613_3155_8268_8268,2,SET,200051249,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB BLEU INTENSE 100ML,168.0,39.9,1.0,15417.69,0.7625,0.717453,0.00329,BLEU INTENSE,CABALLEROS,ANTES DE APARECER (NUEVO),202316.0
16924,202211,PE,CONSULTORA,MASIVO,1127_1244_316979_316979,999,VOLUMEN,200094947,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB BIO RESIST NUTRITIVA 50G,150.0,44.98,2.0,19746.1,0.700133,0.74446,0.003927,BIO RESIST,PARA ROSTRO,DUAL PLANNING,202005.0
16928,202314,PE,CONSULTORA,MASIVO,2707_3172_20694_20694,2,SET,200090313,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB NOCTURNE OJOS 15G,112.0,33.9,1.0,1120.47,0.697321,0.697348,0.000288,NOCTURNE,PARA OJOS,ANTES DE APARECER (NUEVO),202514.0
16930,202204,PE,CONSULTORA,MASIVO,1411_1565_283513_283513,999,VOLUMEN,200101369,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA ELIXIR PARFUM 50 ML,165.0,0.0,1.0,0.0,1.0,0.737936,0.001555,MITHYKA ELIXIR,DAMAS,ACTIVO,202107.0
16932,202317,PE,CONSULTORA,MASIVO,3153_3392_33168_33168,999,VOLUMEN,210097089,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB BOTAN JAB BARRA MIEL 3UN,24.0,14.9,1.0,35384.55,0.379167,0.379167,0.0192,BOTANOLOGY,JABONES,ACTIVO,202101.0
16933,202312,PE,CONSULTORA,MASIVO,1147_1206_10280_10280,999,VOLUMEN,200109538,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB MITHYKA LUMIERE PARF 50ML,176.0,62.45,2.0,4233.71,0.64517,0.64517,0.000575,MITHYKA LUMIERE,DAMAS,ACTIVO,202214.0
16936,202305,PE,CONSULTORA,MASIVO,1473_1938_379909_379909,2,SET,200083712,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB BLEU NIGHT MINI 10ML,62.0,23.93,1.0,3467.88,0.614032,0.614091,0.001279,BLEU INTENSE NIGHT,CABALLEROS,LIQUIDACIÓN,201504.0
16937,202402,PE,CONSULTORA,MASIVO,1229_1351_42391_42391,999,VOLUMEN,P0280105005,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,91,POLVOS,0,0,LB POLVOS LARGA DURACION 10G,116.0,34.95,2.0,10692.82,0.698707,0.698707,0.002876,L'BEL,PARA ROSTRO,ANTES DE APARECER (NUEVO),198601.0
16944,202214,PE,CONSULTORA,MASIVO,1151_1224_333345_333345,2,SET,P0261051003,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,20,BASE,0,0,LB BASE CONCENTRE TOTAL 27ML,128.0,40.0,1.0,4068.0,0.6875,0.647283,0.001214,CONCENTRE TOTAL,PARA ROSTRO,A DESCONTINUAR BAJO ANALI,202314.0
16946,202210,PE,CONSULTORA,MASIVO,3982_4166_315185_315185,999,VOLUMEN,200072404,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,230,ROLL-ON,0,0,LB DRY EFFECT DESO ROLL 50ML,52.0,9.45,2.0,0.0,0.818269,0.818269,0.002041,DRY EFFECT 48,DESODORANTES,INACTIVO,201818.0
16947,202309,PE,CONSULTORA,MASIVO,2580_3138_404073_404073,2,SET,210097089,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB BOTAN JAB BARRA MIEL 3UN,24.0,9.06,1.0,3302.36,0.6225,0.587143,0.003291,BOTANOLOGY,JABONES,ACTIVO,202101.0
16948,202402,PE,CONSULTORA,MASIVO,1120_1171_42211_42211,2,SET,200042358,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB ID 100ML,146.0,40.5,1.0,14139.85,0.722603,0.722619,0.003283,ID,CABALLEROS,ACTIVO,201513.0
16955,202307,PE,CONSULTORA,MASIVO,4141_4764_394708_394708,999,VOLUMEN,200098633,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB ROSE D'AMELIE 45ML,160.0,43.2,4.0,146.44,0.73,0.73,2.9e-05,ROSE D'AMELIE,DAMAS,A DESCONTINUAR BAJO ANALI,202016.0
16956,202403,PE,CONSULTORA,MASIVO,1385_1502_46363_46363,999,VOLUMEN,200113790,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PARFUM,0,0,LB MON GOLD PARF 40ML,205.0,49.98,5.0,1270.77,0.756195,0.712138,0.000349,MON GOLD,FEMENINO,A DESCONTINUAR BAJO ANALI,202403.0
16959,202216,PE,CONSULTORA,MASIVO,1147_1214_344166_344166,2,SET,200109472,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB CONCE TO CR NUT PM 50+ 50G,185.0,54.95,1.0,23744.85,0.702973,0.702973,0.003735,CONCENTRE TOTAL,PARA ROSTRO,ANTES DE APARECER (NUEVO),202512.0
16962,202209,PE,CONSULTORA,MASIVO,3544_3660_309305_309305,1,INDIVIDUAL,200101369,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA ELIXIR PARFUM 50 ML,165.0,64.9,1.0,770.0,0.606667,0.585965,0.00011,MITHYKA ELIXIR,DAMAS,ACTIVO,202107.0
16970,202206,PE,CONSULTORA,MASIVO,1206_1277_292658_292658,2,SET,P0280083000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,LB LABIAL ROUGE L'INTEN LIQ 7G,50.0,14.0,1.0,12429.61,0.72,0.726062,0.008112,EFFET PARFAIT,PARA LABIOS,INACTIVO,202112.0
16976,202205,PE,CONSULTORA,MASIVO,1262_1404_287956_287956,999,VOLUMEN,200074303,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,LB LIGNE EXP ALISSANT AC 250ML,40.0,12.95,2.0,17379.96,0.67625,0.67625,0.012407,LIGNE EXPERTE,ACONDICIONADORES,LIQUIDACION CON PLAN,198601.0
16978,202305,PE,CONSULTORA,MASIVO,1471_1936_379907_379907,2,SET,P0772901998,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,512,BOLSO,0,0,,170.0,55.32,1.0,37785.29,0.674588,0.677292,0.006119,,,,
16981,202216,PE,CONSULTORA,MASIVO,3239_4090_347133_347133,2,SET,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,162.0,29.9,1.0,27366.03,0.815432,0.807336,0.007862,MITHYKA,DAMAS,Inactivo,
16985,202205,PE,CONSULTORA,MASIVO,1242_1339_287817_287817,991,INDIVIDUAL,200095864,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB MON L'BEL 40ML,184.0,74.9,1.0,11995.89,0.592935,0.690496,0.00148,MON L'BEL,FEMENINO,ANTES DE APARECER (NUEVO),202510.0
16992,202310,PE,CONSULTORA,MASIVO,1085_1143_406544_406544,999,VOLUMEN,200080229,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB LIGNE EXPERTE ELIXIR 90ML,96.0,36.45,2.0,23352.84,0.620313,0.620313,0.005483,LIGNE EXPERTE,TRATAMIENTO CAPILAR,ACTIVO,201401.0
16999,202214,PE,CONSULTORA,MASIVO,1194_1322_333504_333504,999,VOLUMEN,P0486050000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,91,POLVOS,0,0,LB CONCENTRÉ POLVOS COMPAC 10G,120.0,52.0,1.0,13398.33,0.566667,0.566667,0.005654,CONCENTRE TOTAL,PARA ROSTRO,A DESCONTINUAR BAJO ANALI,202210.0
17002,202306,PE,CONSULTORA,MASIVO,3385_4299_388319_388319,2,SET,200099198,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB BLEU SUPREME 90ML,158.0,47.95,1.0,7518.33,0.696519,0.696519,0.001365,BLEU SUPREME,CABALLEROS,ANTES DE APARECER (NUEVO),202301.0
17006,202313,PE,CONSULTORA,MASIVO,2628_3186_16620_16620,3,SET,200105289,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,44,MASCARILLA FACIAL,0,0,LB BIO MASCARILLA DETOX 100G,72.0,14.0,1.0,3380.25,0.805556,0.74391,0.002123,BIO RESIST,PARA ROSTRO,A DESCONTINUAR CONGELADO,202203.0
17012,202312,PE,CONSULTORA,MASIVO,1141_1189_10260_10260,999,VOLUMEN,200105074,10,COSMETICOS,A,LBEL,FRAGANCIAS,12,MUESTRAS COSMETICOS,1,COLONIA Y O EAU DE TOILETE,0,0,LB LIVE POLO PROB 2 ML,1.9,0.88,30.0,26.86,0.536842,0.536842,0.000259,LIVE POLO,FRAGANCIAS,ACTIVO,202115.0
17013,202307,PE,CONSULTORA,MASIVO,4184_5000_394944_394944,999,VOLUMEN,200051255,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB HOMME 033 100ML,191.0,68.75,2.0,116.53,0.640052,0.640052,1.4e-05,HOMME 033,CABALLEROS,INACTIVO,201401.0
17016,202207,PE,CONSULTORA,MASIVO,1266_1353_297653_297653,999,VOLUMEN,200076160,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,LB LIGNE EXP RISSANT AC 250ML,40.0,19.9,1.0,556.38,0.5025,0.5025,0.000252,LIGNE EXPERTE,ACONDICIONADORES,INACTIVO,201401.0
17020,202217,PE,CONSULTORA,MASIVO,1402_1452_350771_350771,2,SET,200107822,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,93,ADULTOS-NIÑOS(AS)-BEBES,0,0,LB EXPERTÉ AC DAÑOS 200 ML,42.0,16.45,1.0,10329.54,0.608333,0.608333,0.005191,EXPERTÉ,ACONDICIONADORES,ACTIVO,202302.0
17024,202307,PE,CONSULTORA,MASIVO,1385_1532_391379_391379,999,VOLUMEN,200107823,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB EXPERTÉ TRA NUTRICI 200ML,58.0,19.95,2.0,3026.37,0.656034,0.656034,0.001297,EXPERTÉ,TRATAMIENTO CAPILAR,ACTIVO,202302.0
17027,202301,PE,CONSULTORA,MASIVO,1121_1228_361155_361155,999,VOLUMEN,200101374,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA ELIX PARF MIN 10ML,58.0,19.9,1.0,6676.71,0.656897,0.677778,0.003191,MITHYKA ELIXIR,DAMAS,ACTIVO,202107.0
17028,202308,PE,CONSULTORA,MASIVO,3414_3571_3422_3422,1,INDIVIDUAL,210099295,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB CONCE TO SUERO NIA 30ML,144.0,44.9,1.0,1217.6,0.688194,0.688194,0.000241,CONCENTRE TOTAL,PARA ROSTRO,ANTES DE APARECER (NUEVO),198601.0
